"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"05.07.2017 00:00 - 05.07.2017 01:00","0","308"
"05.07.2017 01:00 - 05.07.2017 02:00","0","321"
"05.07.2017 02:00 - 05.07.2017 03:00","0","306"
"05.07.2017 03:00 - 05.07.2017 04:00","0","306"
"05.07.2017 04:00 - 05.07.2017 05:00","0","332"
"05.07.2017 05:00 - 05.07.2017 06:00","0","287"
"05.07.2017 06:00 - 05.07.2017 07:00","0","270"
"05.07.2017 07:00 - 05.07.2017 08:00","0","254"
"05.07.2017 08:00 - 05.07.2017 09:00","0","289"
"05.07.2017 09:00 - 05.07.2017 10:00","0","348"
"05.07.2017 10:00 - 05.07.2017 11:00","0","335"
"05.07.2017 11:00 - 05.07.2017 12:00","0","352"
"05.07.2017 12:00 - 05.07.2017 13:00","0","344"
"05.07.2017 13:00 - 05.07.2017 14:00","0","304"
"05.07.2017 14:00 - 05.07.2017 15:00","0","197"
"05.07.2017 15:00 - 05.07.2017 16:00","0","180"
"05.07.2017 16:00 - 05.07.2017 17:00","0","155"
"05.07.2017 17:00 - 05.07.2017 18:00","0","297"
"05.07.2017 18:00 - 05.07.2017 19:00","0","381"
"05.07.2017 19:00 - 05.07.2017 20:00","0","411"
"05.07.2017 20:00 - 05.07.2017 21:00","0","383"
"05.07.2017 21:00 - 05.07.2017 22:00","0","396"
"05.07.2017 22:00 - 05.07.2017 23:00","0","342"
"05.07.2017 23:00 - 06.07.2017 00:00","0","342"
"06.07.2017 00:00 - 06.07.2017 01:00","0","289"
"06.07.2017 01:00 - 06.07.2017 02:00","0","271"
"06.07.2017 02:00 - 06.07.2017 03:00","0","262"
"06.07.2017 03:00 - 06.07.2017 04:00","0","270"
"06.07.2017 04:00 - 06.07.2017 05:00","0","273"
"06.07.2017 05:00 - 06.07.2017 06:00","0","251"
"06.07.2017 06:00 - 06.07.2017 07:00","0","193"
"06.07.2017 07:00 - 06.07.2017 08:00","0","309"
"06.07.2017 08:00 - 06.07.2017 09:00","0","365"
"06.07.2017 09:00 - 06.07.2017 10:00","0","380"
"06.07.2017 10:00 - 06.07.2017 11:00","0","470"
"06.07.2017 11:00 - 06.07.2017 12:00","0","359"
"06.07.2017 12:00 - 06.07.2017 13:00","0","403"
"06.07.2017 13:00 - 06.07.2017 14:00","0","395"
"06.07.2017 14:00 - 06.07.2017 15:00","0","419"
"06.07.2017 15:00 - 06.07.2017 16:00","0","392"
"06.07.2017 16:00 - 06.07.2017 17:00","0","380"
"06.07.2017 17:00 - 06.07.2017 18:00","0","386"
"06.07.2017 18:00 - 06.07.2017 19:00","0","363"
"06.07.2017 19:00 - 06.07.2017 20:00","0","327"
"06.07.2017 20:00 - 06.07.2017 21:00","0","302"
"06.07.2017 21:00 - 06.07.2017 22:00","0","359"
"06.07.2017 22:00 - 06.07.2017 23:00","0","321"
"06.07.2017 23:00 - 07.07.2017 00:00","0","337"
"07.07.2017 00:00 - 07.07.2017 01:00","0","331"
"07.07.2017 01:00 - 07.07.2017 02:00","0","393"
"07.07.2017 02:00 - 07.07.2017 03:00","0","366"
"07.07.2017 03:00 - 07.07.2017 04:00","0","368"
"07.07.2017 04:00 - 07.07.2017 05:00","0","423"
"07.07.2017 05:00 - 07.07.2017 06:00","0","431"
"07.07.2017 06:00 - 07.07.2017 07:00","0","389"
"07.07.2017 07:00 - 07.07.2017 08:00","0","407"
"07.07.2017 08:00 - 07.07.2017 09:00","0","386"
"07.07.2017 09:00 - 07.07.2017 10:00","0","399"
"07.07.2017 10:00 - 07.07.2017 11:00","0","436"
"07.07.2017 11:00 - 07.07.2017 12:00","0","420"
"07.07.2017 12:00 - 07.07.2017 13:00","0","429"
"07.07.2017 13:00 - 07.07.2017 14:00","0","409"
"07.07.2017 14:00 - 07.07.2017 15:00","0","417"
"07.07.2017 15:00 - 07.07.2017 16:00","0","426"
"07.07.2017 16:00 - 07.07.2017 17:00","0","454"
"07.07.2017 17:00 - 07.07.2017 18:00","0","393"
"07.07.2017 18:00 - 07.07.2017 19:00","0","349"
"07.07.2017 19:00 - 07.07.2017 20:00","0","323"
"07.07.2017 20:00 - 07.07.2017 21:00","0","341"
"07.07.2017 21:00 - 07.07.2017 22:00","0","322"
"07.07.2017 22:00 - 07.07.2017 23:00","0","356"
"07.07.2017 23:00 - 08.07.2017 00:00","0","318"
"08.07.2017 00:00 - 08.07.2017 01:00","0","275"
"08.07.2017 01:00 - 08.07.2017 02:00","0","356"
"08.07.2017 02:00 - 08.07.2017 03:00","0","404"
"08.07.2017 03:00 - 08.07.2017 04:00","0","371"
"08.07.2017 04:00 - 08.07.2017 05:00","0","336"
"08.07.2017 05:00 - 08.07.2017 06:00","0","322"
"08.07.2017 06:00 - 08.07.2017 07:00","0","335"
"08.07.2017 07:00 - 08.07.2017 08:00","0","364"
"08.07.2017 08:00 - 08.07.2017 09:00","0","328"
"08.07.2017 09:00 - 08.07.2017 10:00","0","305"
"08.07.2017 10:00 - 08.07.2017 11:00","0","405"
"08.07.2017 11:00 - 08.07.2017 12:00","0","381"
"08.07.2017 12:00 - 08.07.2017 13:00","0","382"
"08.07.2017 13:00 - 08.07.2017 14:00","0","414"
"08.07.2017 14:00 - 08.07.2017 15:00","0","371"
"08.07.2017 15:00 - 08.07.2017 16:00","0","419"
"08.07.2017 16:00 - 08.07.2017 17:00","0","423"
"08.07.2017 17:00 - 08.07.2017 18:00","0","427"
"08.07.2017 18:00 - 08.07.2017 19:00","0","422"
"08.07.2017 19:00 - 08.07.2017 20:00","0","394"
"08.07.2017 20:00 - 08.07.2017 21:00","0","348"
"08.07.2017 21:00 - 08.07.2017 22:00","0","397"
"08.07.2017 22:00 - 08.07.2017 23:00","0","415"
"08.07.2017 23:00 - 09.07.2017 00:00","0","430"
"09.07.2017 00:00 - 09.07.2017 01:00","0","373"
"09.07.2017 01:00 - 09.07.2017 02:00","0","393"
"09.07.2017 02:00 - 09.07.2017 03:00","0","435"
"09.07.2017 03:00 - 09.07.2017 04:00","0","416"
"09.07.2017 04:00 - 09.07.2017 05:00","0","390"
"09.07.2017 05:00 - 09.07.2017 06:00","0","347"
"09.07.2017 06:00 - 09.07.2017 07:00","0","336"
"09.07.2017 07:00 - 09.07.2017 08:00","0","269"
"09.07.2017 08:00 - 09.07.2017 09:00","0","368"
"09.07.2017 09:00 - 09.07.2017 10:00","0","392"
"09.07.2017 10:00 - 09.07.2017 11:00","0","422"
"09.07.2017 11:00 - 09.07.2017 12:00","0","417"
"09.07.2017 12:00 - 09.07.2017 13:00","0","415"
"09.07.2017 13:00 - 09.07.2017 14:00","0","398"
"09.07.2017 14:00 - 09.07.2017 15:00","0","353"
"09.07.2017 15:00 - 09.07.2017 16:00","0","297"
"09.07.2017 16:00 - 09.07.2017 17:00","0","320"
"09.07.2017 17:00 - 09.07.2017 18:00","0","296"
"09.07.2017 18:00 - 09.07.2017 19:00","0","334"
"09.07.2017 19:00 - 09.07.2017 20:00","0","378"
"09.07.2017 20:00 - 09.07.2017 21:00","0","370"
"09.07.2017 21:00 - 09.07.2017 22:00","0","370"
"09.07.2017 22:00 - 09.07.2017 23:00","0","329"
"09.07.2017 23:00 - 10.07.2017 00:00","0","335"
"10.07.2017 00:00 - 10.07.2017 01:00","0","369"
"10.07.2017 01:00 - 10.07.2017 02:00","0","357"
"10.07.2017 02:00 - 10.07.2017 03:00","0","315"
"10.07.2017 03:00 - 10.07.2017 04:00","0","242"
"10.07.2017 04:00 - 10.07.2017 05:00","0","207"
"10.07.2017 05:00 - 10.07.2017 06:00","0","206"
"10.07.2017 06:00 - 10.07.2017 07:00","0","368"
"10.07.2017 07:00 - 10.07.2017 08:00","0","79"
"10.07.2017 08:00 - 10.07.2017 09:00","0","0"
"10.07.2017 09:00 - 10.07.2017 10:00","0","0"
"10.07.2017 10:00 - 10.07.2017 11:00","0","0"
"10.07.2017 11:00 - 10.07.2017 12:00","0","0"
"10.07.2017 12:00 - 10.07.2017 13:00","0","0"
"10.07.2017 13:00 - 10.07.2017 14:00","0","0"
"10.07.2017 14:00 - 10.07.2017 15:00","0","0"
"10.07.2017 15:00 - 10.07.2017 16:00","0","0"
"10.07.2017 16:00 - 10.07.2017 17:00","0","0"
"10.07.2017 17:00 - 10.07.2017 18:00","0","0"
"10.07.2017 18:00 - 10.07.2017 19:00","0","0"
"10.07.2017 19:00 - 10.07.2017 20:00","0","0"
"10.07.2017 20:00 - 10.07.2017 21:00","0","0"
"10.07.2017 21:00 - 10.07.2017 22:00","0","0"
"10.07.2017 22:00 - 10.07.2017 23:00","0","0"
"10.07.2017 23:00 - 11.07.2017 00:00","0","0"
"11.07.2017 00:00 - 11.07.2017 01:00","0","0"
"11.07.2017 01:00 - 11.07.2017 02:00","0","0"
"11.07.2017 02:00 - 11.07.2017 03:00","0","0"
"11.07.2017 03:00 - 11.07.2017 04:00","0","0"
"11.07.2017 04:00 - 11.07.2017 05:00","0","0"
"11.07.2017 05:00 - 11.07.2017 06:00","0","0"
"11.07.2017 06:00 - 11.07.2017 07:00","0","0"
"11.07.2017 07:00 - 11.07.2017 08:00","0","0"
"11.07.2017 08:00 - 11.07.2017 09:00","0","0"
"11.07.2017 09:00 - 11.07.2017 10:00","0","0"
"11.07.2017 10:00 - 11.07.2017 11:00","0","0"
"11.07.2017 11:00 - 11.07.2017 12:00","0","0"
"11.07.2017 12:00 - 11.07.2017 13:00","0","0"
"11.07.2017 13:00 - 11.07.2017 14:00","0","0"
"11.07.2017 14:00 - 11.07.2017 15:00","0","0"
"11.07.2017 15:00 - 11.07.2017 16:00","0","42"
"11.07.2017 16:00 - 11.07.2017 17:00","0","47"
"11.07.2017 17:00 - 11.07.2017 18:00","0","278"
"11.07.2017 18:00 - 11.07.2017 19:00","0","301"
"11.07.2017 19:00 - 11.07.2017 20:00","0","268"
"11.07.2017 20:00 - 11.07.2017 21:00","0","230"
"11.07.2017 21:00 - 11.07.2017 22:00","0","263"
"11.07.2017 22:00 - 11.07.2017 23:00","0","301"
"11.07.2017 23:00 - 12.07.2017 00:00","0","320"
"12.07.2017 00:00 - 12.07.2017 01:00","0","260"
"12.07.2017 01:00 - 12.07.2017 02:00","0","321"
"12.07.2017 02:00 - 12.07.2017 03:00","0","353"
"12.07.2017 03:00 - 12.07.2017 04:00","0","349"
"12.07.2017 04:00 - 12.07.2017 05:00","0","310"
"12.07.2017 05:00 - 12.07.2017 06:00","0","397"
"12.07.2017 06:00 - 12.07.2017 07:00","0","359"
"12.07.2017 07:00 - 12.07.2017 08:00","0","322"
"12.07.2017 08:00 - 12.07.2017 09:00","0","121"
"12.07.2017 09:00 - 12.07.2017 10:00","0","70"
"12.07.2017 10:00 - 12.07.2017 11:00","0","128"
"12.07.2017 11:00 - 12.07.2017 12:00","0","132"
"12.07.2017 12:00 - 12.07.2017 13:00","0","137"
"12.07.2017 13:00 - 12.07.2017 14:00","0","138"
"12.07.2017 14:00 - 12.07.2017 15:00","0","138"
"12.07.2017 15:00 - 12.07.2017 16:00","0","139"
"12.07.2017 16:00 - 12.07.2017 17:00","0","135"
"12.07.2017 17:00 - 12.07.2017 18:00","0","133"
"12.07.2017 18:00 - 12.07.2017 19:00","0","133"
"12.07.2017 19:00 - 12.07.2017 20:00","0","133"
"12.07.2017 20:00 - 12.07.2017 21:00","0","132"
"12.07.2017 21:00 - 12.07.2017 22:00","0","132"
"12.07.2017 22:00 - 12.07.2017 23:00","0","132"
"12.07.2017 23:00 - 13.07.2017 00:00","0","132"
"13.07.2017 00:00 - 13.07.2017 01:00","0","132"
"13.07.2017 01:00 - 13.07.2017 02:00","0","132"
"13.07.2017 02:00 - 13.07.2017 03:00","0","133"
"13.07.2017 03:00 - 13.07.2017 04:00","0","132"
"13.07.2017 04:00 - 13.07.2017 05:00","0","133"
"13.07.2017 05:00 - 13.07.2017 06:00","0","134"
"13.07.2017 06:00 - 13.07.2017 07:00","0","135"
"13.07.2017 07:00 - 13.07.2017 08:00","0","134"
"13.07.2017 08:00 - 13.07.2017 09:00","0","132"
"13.07.2017 09:00 - 13.07.2017 10:00","0","131"
"13.07.2017 10:00 - 13.07.2017 11:00","0","131"
"13.07.2017 11:00 - 13.07.2017 12:00","0","131"
"13.07.2017 12:00 - 13.07.2017 13:00","0","131"
"13.07.2017 13:00 - 13.07.2017 14:00","0","159"
"13.07.2017 14:00 - 13.07.2017 15:00","0","179"
"13.07.2017 15:00 - 13.07.2017 16:00","0","146"
"13.07.2017 16:00 - 13.07.2017 17:00","0","145"
"13.07.2017 17:00 - 13.07.2017 18:00","0","303"
"13.07.2017 18:00 - 13.07.2017 19:00","0","214"
"13.07.2017 19:00 - 13.07.2017 20:00","0","175"
"13.07.2017 20:00 - 13.07.2017 21:00","0","168"
"13.07.2017 21:00 - 13.07.2017 22:00","0","195"
"13.07.2017 22:00 - 13.07.2017 23:00","0","181"
"13.07.2017 23:00 - 14.07.2017 00:00","0","100"
"14.07.2017 00:00 - 14.07.2017 01:00","0","259"
"14.07.2017 01:00 - 14.07.2017 02:00","0","309"
"14.07.2017 02:00 - 14.07.2017 03:00","0","319"
"14.07.2017 03:00 - 14.07.2017 04:00","0","372"
"14.07.2017 04:00 - 14.07.2017 05:00","0","360"
"14.07.2017 05:00 - 14.07.2017 06:00","0","358"
"14.07.2017 06:00 - 14.07.2017 07:00","0","309"
"14.07.2017 07:00 - 14.07.2017 08:00","0","250"
"14.07.2017 08:00 - 14.07.2017 09:00","0","243"
"14.07.2017 09:00 - 14.07.2017 10:00","0","239"
"14.07.2017 10:00 - 14.07.2017 11:00","0","193"
"14.07.2017 11:00 - 14.07.2017 12:00","0","183"
"14.07.2017 12:00 - 14.07.2017 13:00","0","230"
"14.07.2017 13:00 - 14.07.2017 14:00","0","243"
"14.07.2017 14:00 - 14.07.2017 15:00","0","228"
"14.07.2017 15:00 - 14.07.2017 16:00","0","255"
"14.07.2017 16:00 - 14.07.2017 17:00","0","262"
"14.07.2017 17:00 - 14.07.2017 18:00","0","229"
"14.07.2017 18:00 - 14.07.2017 19:00","0","170"
"14.07.2017 19:00 - 14.07.2017 20:00","0","184"
"14.07.2017 20:00 - 14.07.2017 21:00","0","157"
"14.07.2017 21:00 - 14.07.2017 22:00","0","209"
"14.07.2017 22:00 - 14.07.2017 23:00","0","267"
"14.07.2017 23:00 - 15.07.2017 00:00","0","244"
"15.07.2017 00:00 - 15.07.2017 01:00","0","232"
"15.07.2017 01:00 - 15.07.2017 02:00","0","261"
"15.07.2017 02:00 - 15.07.2017 03:00","0","283"
"15.07.2017 03:00 - 15.07.2017 04:00","0","292"
"15.07.2017 04:00 - 15.07.2017 05:00","0","290"
"15.07.2017 05:00 - 15.07.2017 06:00","0","253"
"15.07.2017 06:00 - 15.07.2017 07:00","0","283"
"15.07.2017 07:00 - 15.07.2017 08:00","0","305"
"15.07.2017 08:00 - 15.07.2017 09:00","0","310"
"15.07.2017 09:00 - 15.07.2017 10:00","0","339"
"15.07.2017 10:00 - 15.07.2017 11:00","0","289"
"15.07.2017 11:00 - 15.07.2017 12:00","0","296"
"15.07.2017 12:00 - 15.07.2017 13:00","0","332"
"15.07.2017 13:00 - 15.07.2017 14:00","0","343"
"15.07.2017 14:00 - 15.07.2017 15:00","0","365"
"15.07.2017 15:00 - 15.07.2017 16:00","0","356"
"15.07.2017 16:00 - 15.07.2017 17:00","0","343"
"15.07.2017 17:00 - 15.07.2017 18:00","0","314"
"15.07.2017 18:00 - 15.07.2017 19:00","0","297"
"15.07.2017 19:00 - 15.07.2017 20:00","0","290"
"15.07.2017 20:00 - 15.07.2017 21:00","0","279"
"15.07.2017 21:00 - 15.07.2017 22:00","0","315"
"15.07.2017 22:00 - 15.07.2017 23:00","0","312"
"15.07.2017 23:00 - 16.07.2017 00:00","0","200"
"16.07.2017 00:00 - 16.07.2017 01:00","0","233"
"16.07.2017 01:00 - 16.07.2017 02:00","0","154"
"16.07.2017 02:00 - 16.07.2017 03:00","0","118"
"16.07.2017 03:00 - 16.07.2017 04:00","0","26"
"16.07.2017 04:00 - 16.07.2017 05:00","128","0"
"16.07.2017 05:00 - 16.07.2017 06:00","125","0"
"16.07.2017 06:00 - 16.07.2017 07:00","0","20"
"16.07.2017 07:00 - 16.07.2017 08:00","0","179"
"16.07.2017 08:00 - 16.07.2017 09:00","0","143"
"16.07.2017 09:00 - 16.07.2017 10:00","0","229"
"16.07.2017 10:00 - 16.07.2017 11:00","0","261"
"16.07.2017 11:00 - 16.07.2017 12:00","0","264"
"16.07.2017 12:00 - 16.07.2017 13:00","0","259"
"16.07.2017 13:00 - 16.07.2017 14:00","0","204"
"16.07.2017 14:00 - 16.07.2017 15:00","0","67"
"16.07.2017 15:00 - 16.07.2017 16:00","0","27"
"16.07.2017 16:00 - 16.07.2017 17:00","0","306"
"16.07.2017 17:00 - 16.07.2017 18:00","0","501"
"16.07.2017 18:00 - 16.07.2017 19:00","0","466"
"16.07.2017 19:00 - 16.07.2017 20:00","0","385"
"16.07.2017 20:00 - 16.07.2017 21:00","0","349"
"16.07.2017 21:00 - 16.07.2017 22:00","0","407"
"16.07.2017 22:00 - 16.07.2017 23:00","0","374"
"16.07.2017 23:00 - 17.07.2017 00:00","0","247"
"17.07.2017 00:00 - 17.07.2017 01:00","0","175"
"17.07.2017 01:00 - 17.07.2017 02:00","0","95"
"17.07.2017 02:00 - 17.07.2017 03:00","0","11"
"17.07.2017 03:00 - 17.07.2017 04:00","0","34"
"17.07.2017 04:00 - 17.07.2017 05:00","0","29"
"17.07.2017 05:00 - 17.07.2017 06:00","0","188"
"17.07.2017 06:00 - 17.07.2017 07:00","0","333"
"17.07.2017 07:00 - 17.07.2017 08:00","0","478"
"17.07.2017 08:00 - 17.07.2017 09:00","0","431"
"17.07.2017 09:00 - 17.07.2017 10:00","0","423"
"17.07.2017 10:00 - 17.07.2017 11:00","0","446"
"17.07.2017 11:00 - 17.07.2017 12:00","0","439"
"17.07.2017 12:00 - 17.07.2017 13:00","0","484"
"17.07.2017 13:00 - 17.07.2017 14:00","0","481"
"17.07.2017 14:00 - 17.07.2017 15:00","0","460"
"17.07.2017 15:00 - 17.07.2017 16:00","0","390"
"17.07.2017 16:00 - 17.07.2017 17:00","0","253"
"17.07.2017 17:00 - 17.07.2017 18:00","0","271"
"17.07.2017 18:00 - 17.07.2017 19:00","0","311"
"17.07.2017 19:00 - 17.07.2017 20:00","0","312"
"17.07.2017 20:00 - 17.07.2017 21:00","0","307"
"17.07.2017 21:00 - 17.07.2017 22:00","0","352"
"17.07.2017 22:00 - 17.07.2017 23:00","0","349"
"17.07.2017 23:00 - 18.07.2017 00:00","0","165"
"18.07.2017 00:00 - 18.07.2017 01:00","0","32"
"18.07.2017 01:00 - 18.07.2017 02:00","0","5"
"18.07.2017 02:00 - 18.07.2017 03:00","0","5"
"18.07.2017 03:00 - 18.07.2017 04:00","48","0"
"18.07.2017 04:00 - 18.07.2017 05:00","51","0"
"18.07.2017 05:00 - 18.07.2017 06:00","0","107"
"18.07.2017 06:00 - 18.07.2017 07:00","0","427"
"18.07.2017 07:00 - 18.07.2017 08:00","0","435"
"18.07.2017 08:00 - 18.07.2017 09:00","0","366"
"18.07.2017 09:00 - 18.07.2017 10:00","0","328"
"18.07.2017 10:00 - 18.07.2017 11:00","0","391"
"18.07.2017 11:00 - 18.07.2017 12:00","0","390"
"18.07.2017 12:00 - 18.07.2017 13:00","0","413"
"18.07.2017 13:00 - 18.07.2017 14:00","0","392"
"18.07.2017 14:00 - 18.07.2017 15:00","0","438"
"18.07.2017 15:00 - 18.07.2017 16:00","0","460"
"18.07.2017 16:00 - 18.07.2017 17:00","0","382"
"18.07.2017 17:00 - 18.07.2017 18:00","0","321"
"18.07.2017 18:00 - 18.07.2017 19:00","0","347"
"18.07.2017 19:00 - 18.07.2017 20:00","0","354"
"18.07.2017 20:00 - 18.07.2017 21:00","0","335"
"18.07.2017 21:00 - 18.07.2017 22:00","0","308"
"18.07.2017 22:00 - 18.07.2017 23:00","0","362"
"18.07.2017 23:00 - 19.07.2017 00:00","0","286"
"19.07.2017 00:00 - 19.07.2017 01:00","0","166"
"19.07.2017 01:00 - 19.07.2017 02:00","0","80"
"19.07.2017 02:00 - 19.07.2017 03:00","0","43"
"19.07.2017 03:00 - 19.07.2017 04:00","0","2"
"19.07.2017 04:00 - 19.07.2017 05:00","0","56"
"19.07.2017 05:00 - 19.07.2017 06:00","0","241"
"19.07.2017 06:00 - 19.07.2017 07:00","0","400"
"19.07.2017 07:00 - 19.07.2017 08:00","0","477"
"19.07.2017 08:00 - 19.07.2017 09:00","0","528"
"19.07.2017 09:00 - 19.07.2017 10:00","0","504"
"19.07.2017 10:00 - 19.07.2017 11:00","0","455"
"19.07.2017 11:00 - 19.07.2017 12:00","0","469"
"19.07.2017 12:00 - 19.07.2017 13:00","0","469"
"19.07.2017 13:00 - 19.07.2017 14:00","0","424"
"19.07.2017 14:00 - 19.07.2017 15:00","0","445"
"19.07.2017 15:00 - 19.07.2017 16:00","0","487"
"19.07.2017 16:00 - 19.07.2017 17:00","0","537"
"19.07.2017 17:00 - 19.07.2017 18:00","0","560"
"19.07.2017 18:00 - 19.07.2017 19:00","0","510"
"19.07.2017 19:00 - 19.07.2017 20:00","0","483"
"19.07.2017 20:00 - 19.07.2017 21:00","0","504"
"19.07.2017 21:00 - 19.07.2017 22:00","0","559"
"19.07.2017 22:00 - 19.07.2017 23:00","0","563"
"19.07.2017 23:00 - 20.07.2017 00:00","0","489"
"20.07.2017 00:00 - 20.07.2017 01:00","0","459"
"20.07.2017 01:00 - 20.07.2017 02:00","0","320"
"20.07.2017 02:00 - 20.07.2017 03:00","0","273"
"20.07.2017 03:00 - 20.07.2017 04:00","0","244"
"20.07.2017 04:00 - 20.07.2017 05:00","0","208"
"20.07.2017 05:00 - 20.07.2017 06:00","0","337"
"20.07.2017 06:00 - 20.07.2017 07:00","0","466"
"20.07.2017 07:00 - 20.07.2017 08:00","0","517"
"20.07.2017 08:00 - 20.07.2017 09:00","0","480"
"20.07.2017 09:00 - 20.07.2017 10:00","0","446"
"20.07.2017 10:00 - 20.07.2017 11:00","0","515"
"20.07.2017 11:00 - 20.07.2017 12:00","0","536"
"20.07.2017 12:00 - 20.07.2017 13:00","0","427"
"20.07.2017 13:00 - 20.07.2017 14:00","0","459"
"20.07.2017 14:00 - 20.07.2017 15:00","0","546"
"20.07.2017 15:00 - 20.07.2017 16:00","0","503"
"20.07.2017 16:00 - 20.07.2017 17:00","0","536"
"20.07.2017 17:00 - 20.07.2017 18:00","0","543"
"20.07.2017 18:00 - 20.07.2017 19:00","0","487"
"20.07.2017 19:00 - 20.07.2017 20:00","0","493"
"20.07.2017 20:00 - 20.07.2017 21:00","0","490"
"20.07.2017 21:00 - 20.07.2017 22:00","0","486"
"20.07.2017 22:00 - 20.07.2017 23:00","0","478"
"20.07.2017 23:00 - 21.07.2017 00:00","0","398"
"21.07.2017 00:00 - 21.07.2017 01:00","0","502"
"21.07.2017 01:00 - 21.07.2017 02:00","0","409"
"21.07.2017 02:00 - 21.07.2017 03:00","0","418"
"21.07.2017 03:00 - 21.07.2017 04:00","0","293"
"21.07.2017 04:00 - 21.07.2017 05:00","0","322"
"21.07.2017 05:00 - 21.07.2017 06:00","0","476"
"21.07.2017 06:00 - 21.07.2017 07:00","0","592"
"21.07.2017 07:00 - 21.07.2017 08:00","0","523"
"21.07.2017 08:00 - 21.07.2017 09:00","0","479"
"21.07.2017 09:00 - 21.07.2017 10:00","0","427"
"21.07.2017 10:00 - 21.07.2017 11:00","0","400"
"21.07.2017 11:00 - 21.07.2017 12:00","0","371"
"21.07.2017 12:00 - 21.07.2017 13:00","0","396"
"21.07.2017 13:00 - 21.07.2017 14:00","0","480"
"21.07.2017 14:00 - 21.07.2017 15:00","0","520"
"21.07.2017 15:00 - 21.07.2017 16:00","0","477"
"21.07.2017 16:00 - 21.07.2017 17:00","0","474"
"21.07.2017 17:00 - 21.07.2017 18:00","0","519"
"21.07.2017 18:00 - 21.07.2017 19:00","0","499"
"21.07.2017 19:00 - 21.07.2017 20:00","0","495"
"21.07.2017 20:00 - 21.07.2017 21:00","0","416"
"21.07.2017 21:00 - 21.07.2017 22:00","0","454"
"21.07.2017 22:00 - 21.07.2017 23:00","0","492"
"21.07.2017 23:00 - 22.07.2017 00:00","0","492"
"22.07.2017 00:00 - 22.07.2017 01:00","0","509"
"22.07.2017 01:00 - 22.07.2017 02:00","0","491"
"22.07.2017 02:00 - 22.07.2017 03:00","0","524"
"22.07.2017 03:00 - 22.07.2017 04:00","0","498"
"22.07.2017 04:00 - 22.07.2017 05:00","0","496"
"22.07.2017 05:00 - 22.07.2017 06:00","0","495"
"22.07.2017 06:00 - 22.07.2017 07:00","0","546"
"22.07.2017 07:00 - 22.07.2017 08:00","0","557"
"22.07.2017 08:00 - 22.07.2017 09:00","0","510"
"22.07.2017 09:00 - 22.07.2017 10:00","0","511"
"22.07.2017 10:00 - 22.07.2017 11:00","0","506"
"22.07.2017 11:00 - 22.07.2017 12:00","0","471"
"22.07.2017 12:00 - 22.07.2017 13:00","0","512"
"22.07.2017 13:00 - 22.07.2017 14:00","0","481"
"22.07.2017 14:00 - 22.07.2017 15:00","0","514"
"22.07.2017 15:00 - 22.07.2017 16:00","0","564"
"22.07.2017 16:00 - 22.07.2017 17:00","0","617"
"22.07.2017 17:00 - 22.07.2017 18:00","0","592"
"22.07.2017 18:00 - 22.07.2017 19:00","0","534"
"22.07.2017 19:00 - 22.07.2017 20:00","0","483"
"22.07.2017 20:00 - 22.07.2017 21:00","0","543"
"22.07.2017 21:00 - 22.07.2017 22:00","0","590"
"22.07.2017 22:00 - 22.07.2017 23:00","0","555"
"22.07.2017 23:00 - 23.07.2017 00:00","0","501"
"23.07.2017 00:00 - 23.07.2017 01:00","0","541"
"23.07.2017 01:00 - 23.07.2017 02:00","0","504"
"23.07.2017 02:00 - 23.07.2017 03:00","0","356"
"23.07.2017 03:00 - 23.07.2017 04:00","0","12"
"23.07.2017 04:00 - 23.07.2017 05:00","110","0"
"23.07.2017 05:00 - 23.07.2017 06:00","108","0"
"23.07.2017 06:00 - 23.07.2017 07:00","90","0"
"23.07.2017 07:00 - 23.07.2017 08:00","0","51"
"23.07.2017 08:00 - 23.07.2017 09:00","0","227"
"23.07.2017 09:00 - 23.07.2017 10:00","0","252"
"23.07.2017 10:00 - 23.07.2017 11:00","0","300"
"23.07.2017 11:00 - 23.07.2017 12:00","0","279"
"23.07.2017 12:00 - 23.07.2017 13:00","0","318"
"23.07.2017 13:00 - 23.07.2017 14:00","0","221"
"23.07.2017 14:00 - 23.07.2017 15:00","0","140"
"23.07.2017 15:00 - 23.07.2017 16:00","0","282"
"23.07.2017 16:00 - 23.07.2017 17:00","0","274"
"23.07.2017 17:00 - 23.07.2017 18:00","0","376"
"23.07.2017 18:00 - 23.07.2017 19:00","0","497"
"23.07.2017 19:00 - 23.07.2017 20:00","0","515"
"23.07.2017 20:00 - 23.07.2017 21:00","0","468"
"23.07.2017 21:00 - 23.07.2017 22:00","0","392"
"23.07.2017 22:00 - 23.07.2017 23:00","0","402"
"23.07.2017 23:00 - 24.07.2017 00:00","0","345"
"24.07.2017 00:00 - 24.07.2017 01:00","0","359"
"24.07.2017 01:00 - 24.07.2017 02:00","0","278"
"24.07.2017 02:00 - 24.07.2017 03:00","0","171"
"24.07.2017 03:00 - 24.07.2017 04:00","0","89"
"24.07.2017 04:00 - 24.07.2017 05:00","1","0"
"24.07.2017 05:00 - 24.07.2017 06:00","0","236"
"24.07.2017 06:00 - 24.07.2017 07:00","0","366"
"24.07.2017 07:00 - 24.07.2017 08:00","0","406"
