"Time (CET/CEST)","BZN|SE2 > BZN|NO3 [MW]","BZN|NO3 > BZN|SE2 [MW]"
"25.09.2016 07:00 - 25.09.2016 08:00","489","0"
"25.09.2016 08:00 - 25.09.2016 09:00","286","0"
"25.09.2016 09:00 - 25.09.2016 10:00","125","0"
"25.09.2016 10:00 - 25.09.2016 11:00","75","0"
"25.09.2016 11:00 - 25.09.2016 12:00","88","0"
"25.09.2016 12:00 - 25.09.2016 13:00","167","0"
"25.09.2016 13:00 - 25.09.2016 14:00","145","0"
"25.09.2016 14:00 - 25.09.2016 15:00","196","0"
"25.09.2016 15:00 - 25.09.2016 16:00","164","0"
"25.09.2016 16:00 - 25.09.2016 17:00","124","0"
"25.09.2016 17:00 - 25.09.2016 18:00","0","20"
"25.09.2016 18:00 - 25.09.2016 19:00","0","217"
"25.09.2016 19:00 - 25.09.2016 20:00","0","223"
"25.09.2016 20:00 - 25.09.2016 21:00","0","44"
"25.09.2016 21:00 - 25.09.2016 22:00","75","0"
"25.09.2016 22:00 - 25.09.2016 23:00","146","0"
"25.09.2016 23:00 - 26.09.2016 00:00","306","0"
"26.09.2016 00:00 - 26.09.2016 01:00","333","0"
"26.09.2016 01:00 - 26.09.2016 02:00","395","0"
"26.09.2016 02:00 - 26.09.2016 03:00","381","0"
"26.09.2016 03:00 - 26.09.2016 04:00","376","0"
"26.09.2016 04:00 - 26.09.2016 05:00","324","0"
"26.09.2016 05:00 - 26.09.2016 06:00","122","0"
"26.09.2016 06:00 - 26.09.2016 07:00","0","234"
"26.09.2016 07:00 - 26.09.2016 08:00","0","338"
"26.09.2016 08:00 - 26.09.2016 09:00","0","359"
"26.09.2016 09:00 - 26.09.2016 10:00","0","175"
"26.09.2016 10:00 - 26.09.2016 11:00","0","297"
"26.09.2016 11:00 - 26.09.2016 12:00","0","354"
"26.09.2016 12:00 - 26.09.2016 13:00","0","387"
"26.09.2016 13:00 - 26.09.2016 14:00","0","307"
"26.09.2016 14:00 - 26.09.2016 15:00","0","223"
"26.09.2016 15:00 - 26.09.2016 16:00","0","313"
"26.09.2016 16:00 - 26.09.2016 17:00","0","372"
"26.09.2016 17:00 - 26.09.2016 18:00","0","384"
"26.09.2016 18:00 - 26.09.2016 19:00","0","372"
"26.09.2016 19:00 - 26.09.2016 20:00","0","298"
"26.09.2016 20:00 - 26.09.2016 21:00","0","207"
"26.09.2016 21:00 - 26.09.2016 22:00","0","133"
"26.09.2016 22:00 - 26.09.2016 23:00","0","16"
"26.09.2016 23:00 - 27.09.2016 00:00","36","0"
"27.09.2016 00:00 - 27.09.2016 01:00","0","40"
"27.09.2016 01:00 - 27.09.2016 02:00","0","47"
"27.09.2016 02:00 - 27.09.2016 03:00","0","56"
"27.09.2016 03:00 - 27.09.2016 04:00","0","61"
"27.09.2016 04:00 - 27.09.2016 05:00","0","173"
"27.09.2016 05:00 - 27.09.2016 06:00","0","227"
"27.09.2016 06:00 - 27.09.2016 07:00","0","333"
"27.09.2016 07:00 - 27.09.2016 08:00","0","303"
"27.09.2016 08:00 - 27.09.2016 09:00","0","276"
"27.09.2016 09:00 - 27.09.2016 10:00","0","201"
"27.09.2016 10:00 - 27.09.2016 11:00","0","197"
"27.09.2016 11:00 - 27.09.2016 12:00","0","202"
"27.09.2016 12:00 - 27.09.2016 13:00","0","116"
"27.09.2016 13:00 - 27.09.2016 14:00","0","32"
"27.09.2016 14:00 - 27.09.2016 15:00","8","0"
"27.09.2016 15:00 - 27.09.2016 16:00","30","0"
"27.09.2016 16:00 - 27.09.2016 17:00","0","67"
"27.09.2016 17:00 - 27.09.2016 18:00","0","57"
"27.09.2016 18:00 - 27.09.2016 19:00","0","164"
"27.09.2016 19:00 - 27.09.2016 20:00","0","186"
"27.09.2016 20:00 - 27.09.2016 21:00","33","0"
"27.09.2016 21:00 - 27.09.2016 22:00","213","0"
"27.09.2016 22:00 - 27.09.2016 23:00","328","0"
"27.09.2016 23:00 - 28.09.2016 00:00","514","0"
"28.09.2016 00:00 - 28.09.2016 01:00","628","0"
"28.09.2016 01:00 - 28.09.2016 02:00","662","0"
"28.09.2016 02:00 - 28.09.2016 03:00","700","0"
"28.09.2016 03:00 - 28.09.2016 04:00","721","0"
"28.09.2016 04:00 - 28.09.2016 05:00","751","0"
"28.09.2016 05:00 - 28.09.2016 06:00","589","0"
"28.09.2016 06:00 - 28.09.2016 07:00","461","0"
"28.09.2016 07:00 - 28.09.2016 08:00","354","0"
"28.09.2016 08:00 - 28.09.2016 09:00","244","0"
"28.09.2016 09:00 - 28.09.2016 10:00","182","0"
"28.09.2016 10:00 - 28.09.2016 11:00","187","0"
"28.09.2016 11:00 - 28.09.2016 12:00","234","0"
"28.09.2016 12:00 - 28.09.2016 13:00","148","0"
"28.09.2016 13:00 - 28.09.2016 14:00","232","0"
"28.09.2016 14:00 - 28.09.2016 15:00","237","0"
"28.09.2016 15:00 - 28.09.2016 16:00","241","0"
"28.09.2016 16:00 - 28.09.2016 17:00","272","0"
"28.09.2016 17:00 - 28.09.2016 18:00","73","0"
"28.09.2016 18:00 - 28.09.2016 19:00","131","0"
"28.09.2016 19:00 - 28.09.2016 20:00","57","0"
"28.09.2016 20:00 - 28.09.2016 21:00","218","0"
"28.09.2016 21:00 - 28.09.2016 22:00","230","0"
"28.09.2016 22:00 - 28.09.2016 23:00","382","0"
"28.09.2016 23:00 - 29.09.2016 00:00","483","0"
"29.09.2016 00:00 - 29.09.2016 01:00","495","0"
"29.09.2016 01:00 - 29.09.2016 02:00","495","0"
"29.09.2016 02:00 - 29.09.2016 03:00","510","0"
"29.09.2016 03:00 - 29.09.2016 04:00","512","0"
"29.09.2016 04:00 - 29.09.2016 05:00","458","0"
"29.09.2016 05:00 - 29.09.2016 06:00","407","0"
"29.09.2016 06:00 - 29.09.2016 07:00","154","0"
"29.09.2016 07:00 - 29.09.2016 08:00","97","0"
"29.09.2016 08:00 - 29.09.2016 09:00","125","0"
"29.09.2016 09:00 - 29.09.2016 10:00","115","0"
"29.09.2016 10:00 - 29.09.2016 11:00","136","0"
"29.09.2016 11:00 - 29.09.2016 12:00","201","0"
"29.09.2016 12:00 - 29.09.2016 13:00","222","0"
"29.09.2016 13:00 - 29.09.2016 14:00","292","0"
"29.09.2016 14:00 - 29.09.2016 15:00","346","0"
"29.09.2016 15:00 - 29.09.2016 16:00","347","0"
"29.09.2016 16:00 - 29.09.2016 17:00","393","0"
"29.09.2016 17:00 - 29.09.2016 18:00","334","0"
"29.09.2016 18:00 - 29.09.2016 19:00","154","0"
"29.09.2016 19:00 - 29.09.2016 20:00","173","0"
"29.09.2016 20:00 - 29.09.2016 21:00","195","0"
"29.09.2016 21:00 - 29.09.2016 22:00","352","0"
"29.09.2016 22:00 - 29.09.2016 23:00","509","0"
"29.09.2016 23:00 - 30.09.2016 00:00","607","0"
"30.09.2016 00:00 - 30.09.2016 01:00","619","0"
"30.09.2016 01:00 - 30.09.2016 02:00","561","0"
"30.09.2016 02:00 - 30.09.2016 03:00","577","0"
"30.09.2016 03:00 - 30.09.2016 04:00","620","0"
"30.09.2016 04:00 - 30.09.2016 05:00","579","0"
"30.09.2016 05:00 - 30.09.2016 06:00","481","0"
"30.09.2016 06:00 - 30.09.2016 07:00","466","0"
"30.09.2016 07:00 - 30.09.2016 08:00","234","0"
"30.09.2016 08:00 - 30.09.2016 09:00","167","0"
"30.09.2016 09:00 - 30.09.2016 10:00","171","0"
"30.09.2016 10:00 - 30.09.2016 11:00","186","0"
"30.09.2016 11:00 - 30.09.2016 12:00","184","0"
"30.09.2016 12:00 - 30.09.2016 13:00","178","0"
"30.09.2016 13:00 - 30.09.2016 14:00","241","0"
"30.09.2016 14:00 - 30.09.2016 15:00","331","0"
"30.09.2016 15:00 - 30.09.2016 16:00","384","0"
"30.09.2016 16:00 - 30.09.2016 17:00","255","0"
"30.09.2016 17:00 - 30.09.2016 18:00","191","0"
"30.09.2016 18:00 - 30.09.2016 19:00","177","0"
"30.09.2016 19:00 - 30.09.2016 20:00","160","0"
"30.09.2016 20:00 - 30.09.2016 21:00","291","0"
"30.09.2016 21:00 - 30.09.2016 22:00","445","0"
"30.09.2016 22:00 - 30.09.2016 23:00","527","0"
"30.09.2016 23:00 - 01.10.2016 00:00","539","0"
"01.10.2016 00:00 - 01.10.2016 01:00","612","0"
"01.10.2016 01:00 - 01.10.2016 02:00","615","0"
"01.10.2016 02:00 - 01.10.2016 03:00","604","0"
"01.10.2016 03:00 - 01.10.2016 04:00","604","0"
"01.10.2016 04:00 - 01.10.2016 05:00","585","0"
"01.10.2016 05:00 - 01.10.2016 06:00","574","0"
"01.10.2016 06:00 - 01.10.2016 07:00","506","0"
"01.10.2016 07:00 - 01.10.2016 08:00","402","0"
"01.10.2016 08:00 - 01.10.2016 09:00","277","0"
"01.10.2016 09:00 - 01.10.2016 10:00","167","0"
"01.10.2016 10:00 - 01.10.2016 11:00","182","0"
"01.10.2016 11:00 - 01.10.2016 12:00","199","0"
"01.10.2016 12:00 - 01.10.2016 13:00","183","0"
"01.10.2016 13:00 - 01.10.2016 14:00","181","0"
"01.10.2016 14:00 - 01.10.2016 15:00","193","0"
"01.10.2016 15:00 - 01.10.2016 16:00","159","0"
"01.10.2016 16:00 - 01.10.2016 17:00","105","0"
"01.10.2016 17:00 - 01.10.2016 18:00","121","0"
"01.10.2016 18:00 - 01.10.2016 19:00","13","0"
"01.10.2016 19:00 - 01.10.2016 20:00","186","0"
"01.10.2016 20:00 - 01.10.2016 21:00","178","0"
"01.10.2016 21:00 - 01.10.2016 22:00","162","0"
"01.10.2016 22:00 - 01.10.2016 23:00","151","0"
"01.10.2016 23:00 - 02.10.2016 00:00","245","0"
"02.10.2016 00:00 - 02.10.2016 01:00","324","0"
"02.10.2016 01:00 - 02.10.2016 02:00","436","0"
"02.10.2016 02:00 - 02.10.2016 03:00","464","0"
"02.10.2016 03:00 - 02.10.2016 04:00","486","0"
"02.10.2016 04:00 - 02.10.2016 05:00","530","0"
"02.10.2016 05:00 - 02.10.2016 06:00","560","0"
"02.10.2016 06:00 - 02.10.2016 07:00","597","0"
"02.10.2016 07:00 - 02.10.2016 08:00","547","0"
"02.10.2016 08:00 - 02.10.2016 09:00","278","0"
"02.10.2016 09:00 - 02.10.2016 10:00","214","0"
"02.10.2016 10:00 - 02.10.2016 11:00","216","0"
"02.10.2016 11:00 - 02.10.2016 12:00","184","0"
"02.10.2016 12:00 - 02.10.2016 13:00","179","0"
"02.10.2016 13:00 - 02.10.2016 14:00","278","0"
"02.10.2016 14:00 - 02.10.2016 15:00","350","0"
"02.10.2016 15:00 - 02.10.2016 16:00","369","0"
"02.10.2016 16:00 - 02.10.2016 17:00","352","0"
"02.10.2016 17:00 - 02.10.2016 18:00","169","0"
"02.10.2016 18:00 - 02.10.2016 19:00","212","0"
"02.10.2016 19:00 - 02.10.2016 20:00","230","0"
"02.10.2016 20:00 - 02.10.2016 21:00","338","0"
"02.10.2016 21:00 - 02.10.2016 22:00","272","0"
"02.10.2016 22:00 - 02.10.2016 23:00","200","0"
"02.10.2016 23:00 - 03.10.2016 00:00","519","0"
"03.10.2016 00:00 - 03.10.2016 01:00","580","0"
"03.10.2016 01:00 - 03.10.2016 02:00","600","0"
"03.10.2016 02:00 - 03.10.2016 03:00","651","0"
"03.10.2016 03:00 - 03.10.2016 04:00","673","0"
"03.10.2016 04:00 - 03.10.2016 05:00","657","0"
"03.10.2016 05:00 - 03.10.2016 06:00","492","0"
"03.10.2016 06:00 - 03.10.2016 07:00","180","0"
"03.10.2016 07:00 - 03.10.2016 08:00","91","0"
"03.10.2016 08:00 - 03.10.2016 09:00","97","0"
"03.10.2016 09:00 - 03.10.2016 10:00","43","0"
"03.10.2016 10:00 - 03.10.2016 11:00","0","38"
"03.10.2016 11:00 - 03.10.2016 12:00","0","27"
"03.10.2016 12:00 - 03.10.2016 13:00","39","0"
"03.10.2016 13:00 - 03.10.2016 14:00","24","0"
"03.10.2016 14:00 - 03.10.2016 15:00","8","0"
"03.10.2016 15:00 - 03.10.2016 16:00","0","9"
"03.10.2016 16:00 - 03.10.2016 17:00","0","5"
"03.10.2016 17:00 - 03.10.2016 18:00","0","75"
"03.10.2016 18:00 - 03.10.2016 19:00","0","113"
"03.10.2016 19:00 - 03.10.2016 20:00","0","57"
"03.10.2016 20:00 - 03.10.2016 21:00","94","0"
"03.10.2016 21:00 - 03.10.2016 22:00","299","0"
"03.10.2016 22:00 - 03.10.2016 23:00","416","0"
"03.10.2016 23:00 - 04.10.2016 00:00","729","0"
"04.10.2016 00:00 - 04.10.2016 01:00","727","0"
"04.10.2016 01:00 - 04.10.2016 02:00","732","0"
"04.10.2016 02:00 - 04.10.2016 03:00","776","0"
"04.10.2016 03:00 - 04.10.2016 04:00","805","0"
"04.10.2016 04:00 - 04.10.2016 05:00","790","0"
"04.10.2016 05:00 - 04.10.2016 06:00","615","0"
"04.10.2016 06:00 - 04.10.2016 07:00","206","0"
"04.10.2016 07:00 - 04.10.2016 08:00","40","0"
"04.10.2016 08:00 - 04.10.2016 09:00","46","0"
"04.10.2016 09:00 - 04.10.2016 10:00","0","50"
"04.10.2016 10:00 - 04.10.2016 11:00","0","10"
"04.10.2016 11:00 - 04.10.2016 12:00","22","0"
"04.10.2016 12:00 - 04.10.2016 13:00","0","60"
"04.10.2016 13:00 - 04.10.2016 14:00","0","84"
"04.10.2016 14:00 - 04.10.2016 15:00","0","56"
"04.10.2016 15:00 - 04.10.2016 16:00","0","90"
"04.10.2016 16:00 - 04.10.2016 17:00","0","24"
"04.10.2016 17:00 - 04.10.2016 18:00","0","207"
"04.10.2016 18:00 - 04.10.2016 19:00","0","133"
"04.10.2016 19:00 - 04.10.2016 20:00","0","85"
"04.10.2016 20:00 - 04.10.2016 21:00","126","0"
"04.10.2016 21:00 - 04.10.2016 22:00","301","0"
"04.10.2016 22:00 - 04.10.2016 23:00","515","0"
"04.10.2016 23:00 - 05.10.2016 00:00","772","0"
"05.10.2016 00:00 - 05.10.2016 01:00","713","0"
"05.10.2016 01:00 - 05.10.2016 02:00","769","0"
"05.10.2016 02:00 - 05.10.2016 03:00","796","0"
"05.10.2016 03:00 - 05.10.2016 04:00","823","0"
"05.10.2016 04:00 - 05.10.2016 05:00","817","0"
"05.10.2016 05:00 - 05.10.2016 06:00","615","0"
"05.10.2016 06:00 - 05.10.2016 07:00","322","0"
"05.10.2016 07:00 - 05.10.2016 08:00","184","0"
"05.10.2016 08:00 - 05.10.2016 09:00","194","0"
"05.10.2016 09:00 - 05.10.2016 10:00","246","0"
"05.10.2016 10:00 - 05.10.2016 11:00","178","0"
"05.10.2016 11:00 - 05.10.2016 12:00","178","0"
"05.10.2016 12:00 - 05.10.2016 13:00","113","0"
"05.10.2016 13:00 - 05.10.2016 14:00","105","0"
"05.10.2016 14:00 - 05.10.2016 15:00","155","0"
"05.10.2016 15:00 - 05.10.2016 16:00","154","0"
"05.10.2016 16:00 - 05.10.2016 17:00","192","0"
"05.10.2016 17:00 - 05.10.2016 18:00","144","0"
"05.10.2016 18:00 - 05.10.2016 19:00","102","0"
"05.10.2016 19:00 - 05.10.2016 20:00","112","0"
"05.10.2016 20:00 - 05.10.2016 21:00","236","0"
"05.10.2016 21:00 - 05.10.2016 22:00","469","0"
"05.10.2016 22:00 - 05.10.2016 23:00","644","0"
"05.10.2016 23:00 - 06.10.2016 00:00","743","0"
"06.10.2016 00:00 - 06.10.2016 01:00","734","0"
"06.10.2016 01:00 - 06.10.2016 02:00","754","0"
"06.10.2016 02:00 - 06.10.2016 03:00","789","0"
"06.10.2016 03:00 - 06.10.2016 04:00","775","0"
"06.10.2016 04:00 - 06.10.2016 05:00","700","0"
"06.10.2016 05:00 - 06.10.2016 06:00","619","0"
"06.10.2016 06:00 - 06.10.2016 07:00","473","0"
"06.10.2016 07:00 - 06.10.2016 08:00","312","0"
"06.10.2016 08:00 - 06.10.2016 09:00","323","0"
"06.10.2016 09:00 - 06.10.2016 10:00","301","0"
"06.10.2016 10:00 - 06.10.2016 11:00","244","0"
"06.10.2016 11:00 - 06.10.2016 12:00","181","0"
"06.10.2016 12:00 - 06.10.2016 13:00","136","0"
"06.10.2016 13:00 - 06.10.2016 14:00","151","0"
"06.10.2016 14:00 - 06.10.2016 15:00","160","0"
"06.10.2016 15:00 - 06.10.2016 16:00","113","0"
"06.10.2016 16:00 - 06.10.2016 17:00","161","0"
"06.10.2016 17:00 - 06.10.2016 18:00","111","0"
"06.10.2016 18:00 - 06.10.2016 19:00","65","0"
"06.10.2016 19:00 - 06.10.2016 20:00","69","0"
"06.10.2016 20:00 - 06.10.2016 21:00","270","0"
"06.10.2016 21:00 - 06.10.2016 22:00","373","0"
"06.10.2016 22:00 - 06.10.2016 23:00","529","0"
"06.10.2016 23:00 - 07.10.2016 00:00","668","0"
"07.10.2016 00:00 - 07.10.2016 01:00","647","0"
"07.10.2016 01:00 - 07.10.2016 02:00","651","0"
"07.10.2016 02:00 - 07.10.2016 03:00","658","0"
"07.10.2016 03:00 - 07.10.2016 04:00","668","0"
"07.10.2016 04:00 - 07.10.2016 05:00","642","0"
"07.10.2016 05:00 - 07.10.2016 06:00","305","0"
"07.10.2016 06:00 - 07.10.2016 07:00","61","0"
"07.10.2016 07:00 - 07.10.2016 08:00","32","0"
"07.10.2016 08:00 - 07.10.2016 09:00","35","0"
"07.10.2016 09:00 - 07.10.2016 10:00","63","0"
"07.10.2016 10:00 - 07.10.2016 11:00","38","0"
"07.10.2016 11:00 - 07.10.2016 12:00","0","3"
"07.10.2016 12:00 - 07.10.2016 13:00","56","0"
"07.10.2016 13:00 - 07.10.2016 14:00","152","0"
"07.10.2016 14:00 - 07.10.2016 15:00","200","0"
"07.10.2016 15:00 - 07.10.2016 16:00","262","0"
"07.10.2016 16:00 - 07.10.2016 17:00","264","0"
"07.10.2016 17:00 - 07.10.2016 18:00","0","16"
"07.10.2016 18:00 - 07.10.2016 19:00","0","79"
"07.10.2016 19:00 - 07.10.2016 20:00","12","0"
"07.10.2016 20:00 - 07.10.2016 21:00","310","0"
"07.10.2016 21:00 - 07.10.2016 22:00","432","0"
"07.10.2016 22:00 - 07.10.2016 23:00","535","0"
"07.10.2016 23:00 - 08.10.2016 00:00","577","0"
"08.10.2016 00:00 - 08.10.2016 01:00","590","0"
"08.10.2016 01:00 - 08.10.2016 02:00","633","0"
"08.10.2016 02:00 - 08.10.2016 03:00","634","0"
"08.10.2016 03:00 - 08.10.2016 04:00","639","0"
"08.10.2016 04:00 - 08.10.2016 05:00","631","0"
"08.10.2016 05:00 - 08.10.2016 06:00","564","0"
"08.10.2016 06:00 - 08.10.2016 07:00","534","0"
"08.10.2016 07:00 - 08.10.2016 08:00","548","0"
"08.10.2016 08:00 - 08.10.2016 09:00","488","0"
"08.10.2016 09:00 - 08.10.2016 10:00","413","0"
"08.10.2016 10:00 - 08.10.2016 11:00","522","0"
"08.10.2016 11:00 - 08.10.2016 12:00","542","0"
"08.10.2016 12:00 - 08.10.2016 13:00","554","0"
"08.10.2016 13:00 - 08.10.2016 14:00","571","0"
"08.10.2016 14:00 - 08.10.2016 15:00","526","0"
"08.10.2016 15:00 - 08.10.2016 16:00","449","0"
"08.10.2016 16:00 - 08.10.2016 17:00","381","0"
"08.10.2016 17:00 - 08.10.2016 18:00","346","0"
"08.10.2016 18:00 - 08.10.2016 19:00","235","0"
"08.10.2016 19:00 - 08.10.2016 20:00","309","0"
"08.10.2016 20:00 - 08.10.2016 21:00","510","0"
"08.10.2016 21:00 - 08.10.2016 22:00","509","0"
"08.10.2016 22:00 - 08.10.2016 23:00","515","0"
"08.10.2016 23:00 - 09.10.2016 00:00","449","0"
"09.10.2016 00:00 - 09.10.2016 01:00","491","0"
"09.10.2016 01:00 - 09.10.2016 02:00","503","0"
"09.10.2016 02:00 - 09.10.2016 03:00","543","0"
"09.10.2016 03:00 - 09.10.2016 04:00","591","0"
"09.10.2016 04:00 - 09.10.2016 05:00","557","0"
"09.10.2016 05:00 - 09.10.2016 06:00","503","0"
"09.10.2016 06:00 - 09.10.2016 07:00","462","0"
"09.10.2016 07:00 - 09.10.2016 08:00","491","0"
"09.10.2016 08:00 - 09.10.2016 09:00","450","0"
"09.10.2016 09:00 - 09.10.2016 10:00","367","0"
"09.10.2016 10:00 - 09.10.2016 11:00","327","0"
"09.10.2016 11:00 - 09.10.2016 12:00","234","0"
"09.10.2016 12:00 - 09.10.2016 13:00","313","0"
"09.10.2016 13:00 - 09.10.2016 14:00","325","0"
"09.10.2016 14:00 - 09.10.2016 15:00","331","0"
"09.10.2016 15:00 - 09.10.2016 16:00","361","0"
"09.10.2016 16:00 - 09.10.2016 17:00","369","0"
"09.10.2016 17:00 - 09.10.2016 18:00","221","0"
"09.10.2016 18:00 - 09.10.2016 19:00","58","0"
"09.10.2016 19:00 - 09.10.2016 20:00","124","0"
"09.10.2016 20:00 - 09.10.2016 21:00","230","0"
"09.10.2016 21:00 - 09.10.2016 22:00","242","0"
"09.10.2016 22:00 - 09.10.2016 23:00","338","0"
"09.10.2016 23:00 - 10.10.2016 00:00","485","0"
"10.10.2016 00:00 - 10.10.2016 01:00","587","0"
"10.10.2016 01:00 - 10.10.2016 02:00","516","0"
"10.10.2016 02:00 - 10.10.2016 03:00","572","0"
"10.10.2016 03:00 - 10.10.2016 04:00","583","0"
"10.10.2016 04:00 - 10.10.2016 05:00","603","0"
"10.10.2016 05:00 - 10.10.2016 06:00","529","0"
"10.10.2016 06:00 - 10.10.2016 07:00","15","0"
"10.10.2016 07:00 - 10.10.2016 08:00","0","29"
"10.10.2016 08:00 - 10.10.2016 09:00","0","26"
"10.10.2016 09:00 - 10.10.2016 10:00","95","0"
"10.10.2016 10:00 - 10.10.2016 11:00","114","0"
"10.10.2016 11:00 - 10.10.2016 12:00","37","0"
"10.10.2016 12:00 - 10.10.2016 13:00","0","51"
"10.10.2016 13:00 - 10.10.2016 14:00","0","72"
"10.10.2016 14:00 - 10.10.2016 15:00","0","64"
"10.10.2016 15:00 - 10.10.2016 16:00","0","90"
"10.10.2016 16:00 - 10.10.2016 17:00","0","39"
"10.10.2016 17:00 - 10.10.2016 18:00","46","0"
"10.10.2016 18:00 - 10.10.2016 19:00","0","77"
"10.10.2016 19:00 - 10.10.2016 20:00","0","36"
"10.10.2016 20:00 - 10.10.2016 21:00","74","0"
"10.10.2016 21:00 - 10.10.2016 22:00","218","0"
"10.10.2016 22:00 - 10.10.2016 23:00","274","0"
"10.10.2016 23:00 - 11.10.2016 00:00","292","0"
"11.10.2016 00:00 - 11.10.2016 01:00","375","0"
"11.10.2016 01:00 - 11.10.2016 02:00","381","0"
"11.10.2016 02:00 - 11.10.2016 03:00","414","0"
"11.10.2016 03:00 - 11.10.2016 04:00","410","0"
"11.10.2016 04:00 - 11.10.2016 05:00","377","0"
"11.10.2016 05:00 - 11.10.2016 06:00","193","0"
"11.10.2016 06:00 - 11.10.2016 07:00","0","0"
"11.10.2016 07:00 - 11.10.2016 08:00","0","27"
"11.10.2016 08:00 - 11.10.2016 09:00","71","0"
"11.10.2016 09:00 - 11.10.2016 10:00","43","0"
"11.10.2016 10:00 - 11.10.2016 11:00","0","13"
"11.10.2016 11:00 - 11.10.2016 12:00","0","33"
"11.10.2016 12:00 - 11.10.2016 13:00","0","30"
"11.10.2016 13:00 - 11.10.2016 14:00","0","30"
"11.10.2016 14:00 - 11.10.2016 15:00","0","57"
"11.10.2016 15:00 - 11.10.2016 16:00","0","32"
"11.10.2016 16:00 - 11.10.2016 17:00","0","57"
"11.10.2016 17:00 - 11.10.2016 18:00","0","96"
"11.10.2016 18:00 - 11.10.2016 19:00","0","116"
"11.10.2016 19:00 - 11.10.2016 20:00","0","56"
"11.10.2016 20:00 - 11.10.2016 21:00","51","0"
"11.10.2016 21:00 - 11.10.2016 22:00","91","0"
"11.10.2016 22:00 - 11.10.2016 23:00","285","0"
"11.10.2016 23:00 - 12.10.2016 00:00","449","0"
"12.10.2016 00:00 - 12.10.2016 01:00","442","0"
"12.10.2016 01:00 - 12.10.2016 02:00","498","0"
"12.10.2016 02:00 - 12.10.2016 03:00","503","0"
"12.10.2016 03:00 - 12.10.2016 04:00","519","0"
"12.10.2016 04:00 - 12.10.2016 05:00","432","0"
"12.10.2016 05:00 - 12.10.2016 06:00","123","0"
"12.10.2016 06:00 - 12.10.2016 07:00","0","99"
"12.10.2016 07:00 - 12.10.2016 08:00","0","56"
"12.10.2016 08:00 - 12.10.2016 09:00","17","0"
"12.10.2016 09:00 - 12.10.2016 10:00","0","29"
"12.10.2016 10:00 - 12.10.2016 11:00","0","77"
"12.10.2016 11:00 - 12.10.2016 12:00","0","85"
"12.10.2016 12:00 - 12.10.2016 13:00","0","84"
"12.10.2016 13:00 - 12.10.2016 14:00","0","93"
"12.10.2016 14:00 - 12.10.2016 15:00","0","116"
"12.10.2016 15:00 - 12.10.2016 16:00","0","73"
"12.10.2016 16:00 - 12.10.2016 17:00","0","51"
"12.10.2016 17:00 - 12.10.2016 18:00","0","181"
"12.10.2016 18:00 - 12.10.2016 19:00","0","188"
"12.10.2016 19:00 - 12.10.2016 20:00","0","148"
"12.10.2016 20:00 - 12.10.2016 21:00","13","0"
"12.10.2016 21:00 - 12.10.2016 22:00","47","0"
"12.10.2016 22:00 - 12.10.2016 23:00","135","0"
"12.10.2016 23:00 - 13.10.2016 00:00","369","0"
"13.10.2016 00:00 - 13.10.2016 01:00","518","0"
"13.10.2016 01:00 - 13.10.2016 02:00","516","0"
"13.10.2016 02:00 - 13.10.2016 03:00","527","0"
"13.10.2016 03:00 - 13.10.2016 04:00","526","0"
"13.10.2016 04:00 - 13.10.2016 05:00","485","0"
"13.10.2016 05:00 - 13.10.2016 06:00","172","0"
"13.10.2016 06:00 - 13.10.2016 07:00","0","35"
"13.10.2016 07:00 - 13.10.2016 08:00","0","49"
"13.10.2016 08:00 - 13.10.2016 09:00","54","0"
"13.10.2016 09:00 - 13.10.2016 10:00","0","8"
"13.10.2016 10:00 - 13.10.2016 11:00","7","0"
"13.10.2016 11:00 - 13.10.2016 12:00","0","57"
"13.10.2016 12:00 - 13.10.2016 13:00","0","134"
"13.10.2016 13:00 - 13.10.2016 14:00","0","148"
"13.10.2016 14:00 - 13.10.2016 15:00","0","185"
"13.10.2016 15:00 - 13.10.2016 16:00","0","186"
"13.10.2016 16:00 - 13.10.2016 17:00","0","171"
"13.10.2016 17:00 - 13.10.2016 18:00","0","214"
"13.10.2016 18:00 - 13.10.2016 19:00","0","209"
"13.10.2016 19:00 - 13.10.2016 20:00","0","144"
"13.10.2016 20:00 - 13.10.2016 21:00","37","0"
"13.10.2016 21:00 - 13.10.2016 22:00","134","0"
"13.10.2016 22:00 - 13.10.2016 23:00","328","0"
"13.10.2016 23:00 - 14.10.2016 00:00","426","0"
"14.10.2016 00:00 - 14.10.2016 01:00","439","0"
"14.10.2016 01:00 - 14.10.2016 02:00","457","0"
"14.10.2016 02:00 - 14.10.2016 03:00","502","0"
"14.10.2016 03:00 - 14.10.2016 04:00","475","0"
"14.10.2016 04:00 - 14.10.2016 05:00","416","0"
"14.10.2016 05:00 - 14.10.2016 06:00","160","0"
"14.10.2016 06:00 - 14.10.2016 07:00","0","37"
"14.10.2016 07:00 - 14.10.2016 08:00","0","62"
"14.10.2016 08:00 - 14.10.2016 09:00","0","24"
"14.10.2016 09:00 - 14.10.2016 10:00","0","22"
"14.10.2016 10:00 - 14.10.2016 11:00","30","0"
"14.10.2016 11:00 - 14.10.2016 12:00","53","0"
"14.10.2016 12:00 - 14.10.2016 13:00","56","0"
"14.10.2016 13:00 - 14.10.2016 14:00","8","0"
"14.10.2016 14:00 - 14.10.2016 15:00","47","0"
